"x","y","majority","super_majority","absolute_majority","quorum"
"crl","wbbI",1,1,0,1
"crl","gnd",1,1,1,1
"crl","yeeW",1,1,0,1
"crl","yeeV",1,1,0,1
"crl","yeeU",1,1,0,1
"crl","mtfA",1,0,0,0
"crl","yedZ",1,1,0,1
"crl","yedA",1,1,0,1
"crl","yedI",1,1,0,1
"crl","yedQ",1,0,0,0
"crl","fliN",1,1,0,1
"crl","fliL",1,1,1,1
"crl","fliF",1,0,0,0
"crl","yedN",1,0,0,0
"crl","yedK",1,0,0,0
"crl","yedF",1,0,0,0
"crl","metI",1,1,0,1
"crl","yecF",1,1,0,1
"crl","uvrC",1,1,0,1
"crl","ftnA",1,1,0,1
"crl","yecR",1,1,1,1
"crl","rcsF",1,1,1,1
"crl","araH",1,1,1,1
"crl","motB",1,0,0,0
"crl","cheR",1,0,0,0
"crl","yecM",1,1,0,1
"crl","yaeF",1,1,0,1
"crl","aspS",1,1,0,1
"crl","nudB",1,1,1,1
"crl","yebC",1,0,0,0
"crl","nlpE",1,0,0,0
"crl","nhaA",1,0,0,0
"crl","ruvC",1,0,0,0
"crl","yebB",1,1,0,1
"crl","ruvA",1,0,0,0
"crl","purT",1,1,1,1
"crl","yaeQ",1,1,0,1
"crl","yobB",1,1,0,1
"crl","yobA",1,1,0,1
"crl","yebY",1,1,1,1
"crl","yebW",1,0,0,0
"crl","yebV",1,1,0,1
"crl","yaeP",1,1,0,1
"crl","mgrB",1,1,0,1
"crl","manY",1,1,0,1
"crl","yoaE",1,1,0,1
"crl","sdaA",1,1,0,1
"crl","yoaC",1,1,0,1
"crl","yaeR",1,1,0,1
"crl","yeaN",1,1,0,1
"crl","yeaM",1,0,0,0
"crl","mipA",1,0,0,0
"crl","msrB",1,1,0,1
"crl","dnaE",1,0,0,0
"crl","ydjL",1,0,0,0
"crl","ydjJ",1,1,1,1
"crl","ydjI",1,1,1,1
"crl","ydjH",1,1,1,1
"crl","ydjG",1,1,1,1
"crl","ynjI",1,1,1,1
"crl","ynjE",1,1,1,1
"crl","ynjD",1,0,0,0
"crl","ydjX",1,1,1,1
"crl","xthA",1,1,1,1
"crl","astC",1,1,0,1
"crl","astA",1,1,1,1
"crl","lpxA",1,1,0,1
"crl","astE",1,0,0,0
"crl","cho",1,1,0,1
"crl","osmE",1,1,1,1
"crl","chbB",1,1,0,1
"crl","chbC",1,1,0,1
"crl","fabZ",1,1,0,1
"crl","chbA",1,0,0,0
"crl","chbR",1,1,1,1
"crl","chbG",1,1,0,1
"crl","yniB",1,1,0,1
"crl","yniA",1,0,0,0
"crl","rplT",1,0,0,0
"crl","yaeT",1,1,1,1
"crl","ydiU",1,1,0,1
"crl","aroH",1,0,0,0
"crl","ydiA",1,1,0,1
"crl","pps",1,0,0,0
"crl","ydiT",1,0,0,0
"crl","ydiS",1,0,0,0
"crl","ydiR",1,0,0,0
"crl","ydiQ",1,1,0,1
"crl","ydiF",1,1,0,1
"crl","sodC",1,0,0,0
"crl","clcB",1,1,0,1
"crl","ynfD",1,1,0,1
"crl","essQ",1,1,0,1
"crl","ydfJ",1,1,0,1
"crl","dgt",1,1,0,1
"crl","ydfH",1,0,0,0
"crl","hipB",1,1,0,1
"crl","yddJ",1,1,0,1
"crl","yncB",1,1,0,1
"crl","ydcZ",1,1,0,1
"crl","tehB",1,1,0,1
"crl","tehA",1,1,0,1
"crl","ydcK",1,1,1,1
"crl","ydcA",1,1,0,1
"crl","ydbC",1,0,0,0
"crl","sfsA",1,0,0,0
"crl","ydbA",1,1,0,1
"crl","paaI",1,1,0,1
"crl","paaB",1,1,0,1
"crl","paaA",1,1,0,1
"crl","tynA",1,1,0,1
"mngR","hyfJ",1,0,0,0
"mngR","gltX",1,0,0,0
"mngR","yfeD",1,1,0,1
"mngR","dsdX",1,0,0,0
"mngR","sucC",1,1,1,1
"mngR","sucB",1,1,1,1
"mngR","sucA",1,1,0,1
"mngR","lafU",1,0,0,0
"mngR","mdtC",1,1,0,1
"mngR","mdtB",1,0,0,0
"mngR","htpX",1,1,0,1
"mngR","pdxY",1,0,0,0
"mngR","mdtI",1,0,0,0
"mngR","yddW",1,0,0,0
"yafN","nuoM",1,1,1,1
"yafN","nuoN",1,1,1,1
"yafN","yfbP",1,1,1,1
"yafN","yfbN",1,1,1,1
"yafN","yfbM",1,1,0,1
"yafN","yfbL",1,1,1,1
"yafN","yfbK",1,1,1,1
"yafN","elaD",1,1,0,1
"yafN","rbn",1,1,1,1
"yafN","folE",1,1,1,1
"yafN","dld",1,1,1,1
"yafN","fliM",1,1,0,1
"yafN","rnd",1,1,0,1
"yafN","yeaV",1,0,0,0
"yafN","yniD",1,0,0,0
"yafN","speG",1,1,1,1
"yafN","narZ",1,1,1,1
"yafN","narY",1,1,1,1
"yafN","narW",1,1,0,1
"yafN","yddE",1,1,0,1
"yafN","nhoA",1,1,0,1
"yafN","fhuD",1,1,1,1
"yafN","yddH",1,1,0,1
"yafN","pptA",1,1,0,1
"yafN","yncI",1,1,0,1
"yafN","ydcD",1,1,0,1
"yafN","rhsE",1,1,0,1
"yafN","yncH",1,1,0,1
"yafN","yncG",1,1,0,1
"yafN","ansP",1,1,0,1
"yafN","ydcL",1,1,0,1
"yafN","tehB",1,0,0,0
"yfaX","yfaW",1,1,0,1
"yfaX","yfaU",1,1,0,1
"yfaX","yfaL",1,1,0,1
"yfaX","atoD",1,0,0,0
"yfaX","ada",1,1,0,1
"yfaX","yafJ",1,0,0,0
"yfaX","yejK",1,1,0,1
"yfaX","ivy",1,0,0,0
"yfaX","yeiE",1,1,0,1
"yfaX","lysP",1,1,0,1
"yfaX","thiM",1,1,1,1
"yfaX","wcaL",1,0,0,0
"yfaX","yafE",1,1,0,1
"yfaX","hisF",1,0,0,0
"yfaX","hisB",1,1,0,1
"yfaX","yeaZ",1,1,0,1
"yfaX","yeaU",1,1,0,1
"yfaX","leuE",1,0,0,0
"yfaX","rpmI",1,1,0,1
"yfaX","sufC",1,1,0,1
"yfaX","sufS",1,1,0,1
"yfaX","ydhS",1,0,0,0
"yfaX","ydhC",1,1,0,1
"yfaX","slyA",1,0,0,0
"yfaX","slyB",1,1,0,1
"yfaX","anmK",1,1,0,1
"yfaX","ydgK",1,1,0,1
"yfaX","ydfD",1,1,0,1
"yfaX","dicB",1,0,0,0
"yfaX","flxA",1,0,0,0
"yfaX","lsrA",1,0,0,0
"yfaX","ydeT",1,1,0,1
"yfaX","ydeS",1,1,0,1
"yfaX","yadR",1,1,0,1
"yfaX","ydeR",1,1,0,1
"yfaX","yddK",1,0,0,0
"yfaX","ydcN",1,1,0,1
"atoC","fadE",1,0,0,0
"atoC","baeS",1,1,0,1
"atoC","hisH",1,0,0,0
"atoC","yeeH",1,1,0,1
"atoC","nac",1,1,0,1
"atoC","yedS",1,0,0,0
"atoC","cysT",1,0,0,0
"atoC","ldcC",1,0,0,0
"atoC","thrS",1,0,0,0
"atoC","ydhS",1,1,0,1
"atoC","slyA",1,1,0,1
"atoC","slyB",1,1,0,1
"atoC","ynfB",1,1,0,1
"micF","spr",1,0,0,0
"micF","wcaE",1,1,0,1
"micF","yoeB",1,1,0,1
"micF","ydgU",1,1,0,1
"micF","osmC",1,1,0,1
"micF","yddK",1,1,0,1
"micF","paaG",1,0,0,0
"ada","yafK",1,1,0,1
"ada","ccmB",1,1,0,1
"ada","ccmD",1,1,1,1
"ada","lysP",1,1,0,1
"ada","yohK",1,1,0,1
"ada","yehH",1,1,0,1
"ada","thiM",1,1,1,1
"ada","yegT",1,1,0,1
"ada","wcaD",1,0,0,0
"ada","cpsG",1,1,0,1
"ada","yafE",1,1,1,1
"ada","wbbJ",1,1,0,1
"ada","yafC",1,1,0,1
"ada","hisC",1,1,0,1
"ada","hisD",1,0,0,0
"ada","hisG",1,0,0,0
"ada","yefM",1,1,0,1
"ada","yoeB",1,1,0,1
"ada","yeeZ",1,0,0,0
"ada","ftnB",1,1,1,1
"ada","araG",1,1,1,1
"ada","rsmF",1,1,0,1
"ada","yobH",1,1,1,1
"ada","tilS",1,0,0,0
"ada","katE",1,1,1,1
"ada","sufA",1,1,0,1
"ada","ydhU",1,1,0,1
"ada","ydhT",1,1,0,1
"ada","ydhC",1,1,0,1
"ada","ydhP",1,0,0,0
"ada","sodB",1,1,0,1
"ada","anmK",1,1,0,1
"ada","rpsB",1,1,0,1
"ada","ydgK",1,0,0,0
"ada","ynfM",1,1,0,1
"ada","ynfK",1,1,0,1
"ada","ynfB",1,1,1,1
"ada","ydfD",1,1,0,1
"ada","dicF",1,1,0,1
"ada","lsrA",1,1,0,1
"ada","ddpC",1,1,0,1
"ada","ddpD",1,0,0,0
"ada","ddpF",1,1,1,1
"ada","hemL",1,1,1,1
"ada","yddK",1,1,1,1
"ada","mrcB",1,1,1,1
"narP","fruB",1,1,0,1
"narP","yafU",1,1,0,1
"narP","yehL",1,1,0,1
"narP","yegW",1,0,0,0
"narP","gatZ",1,1,0,1
"narP","ogrK",1,0,0,0
"narP","wza",1,1,0,1
"narP","rfbX",1,1,0,1
"narP","glf",1,1,0,1
"narP","rfc",1,1,0,1
"narP","hisH",1,1,0,1
"narP","dacD",1,1,0,1
"narP","yodB",1,0,0,0
"narP","yedS",1,1,0,1
"narP","uspC",1,0,0,0
"narP","yaeB",1,1,0,1
"narP","flhC",1,1,0,1
"narP","cheW",1,1,0,1
"narP","tar",1,1,0,1
"narP","prc",1,1,0,1
"narP","htpX",1,1,0,1
"narP","nudL",1,0,0,0
"narP","yoaC",1,1,0,1
"narP","yoaB",1,1,1,1
"narP","ldcC",1,1,0,1
"narP","yeaL",1,1,1,1
"narP","yeaK",1,1,0,1
"narP","accA",1,1,0,1
"narP","yeaJ",1,1,0,1
"narP","ydjG",1,1,0,1
"narP","ydjA",1,1,0,1
"narP","gdhA",1,1,0,1
"narP","ydjN",1,0,0,0
"narP","rpmI",1,1,0,1
"narP","rplT",1,1,0,1
"narP","pheS",1,1,0,1
"narP","pheT",1,1,0,1
"narP","valV",1,1,0,1
"narP","pdxH",1,1,0,1
"narP","ynfL",1,1,0,1
"narP","dapD",1,0,0,0
"narP","rspB",1,0,0,0
"narP","yncD",1,1,0,1
"narP","yncC",1,1,0,1
"narP","paaF",1,1,0,1
"yeiL","rihB",1,1,1,1
"yeiL","yafU",1,1,0,1
"yeiL","yehW",1,1,0,1
"yeiL","wcaI",1,1,0,1
"yeiL","wcaL",1,1,0,1
"yeiL","sbcB",1,1,0,1
"yeiL","dacD",1,1,0,1
"yeiL","yoeF",1,1,0,1
"yeiL","yedS",1,0,0,0
"yeiL","ydjY",1,0,0,0
"yeiL","infC",1,1,0,1
"yeiL","rpmI",1,1,0,1
"yeiL","skp",1,0,0,0
"yeiL","rpsB",1,1,0,1
"yeiL","ydfA",1,1,0,1
"yeiL","feaB",1,1,1,1
"yeiI","mglB",1,1,1,1
"yeiI","yohJ",1,0,0,0
"yeiI","mdtQ",1,1,0,1
"yeiI","yehX",1,1,0,1
"yeiI","yehP",1,1,1,1
"yeiI","yehL",1,0,0,0
"yeiI","yegU",1,1,0,1
"yeiI","gatC",1,0,0,0
"yeiI","gatR",1,1,0,1
"yeiI","mdtD",1,1,1,1
"yeiI","yegD",1,1,0,1
"yeiI","alkA",1,0,0,0
"yeiI","wcaA",1,1,0,1
"yeiI","rfbA",1,1,0,1
"yeiI","rfbX",1,0,0,0
"yeiI","ugd",1,0,0,0
"yeiI","hisH",1,0,0,0
"yeiI","hisL",1,1,0,1
"yeiI","isrC",1,1,0,1
"yeiI","uspC",1,0,0,0
"yeiI","ruvB",1,0,0,0
"yeiI","znuA",1,0,0,0
"yeiI","yebY",1,1,0,1
"yeiI","mgrB",1,0,0,0
"yeiI","rrmA",1,0,0,0
"yeiI","yoaC",1,0,0,0
"yeiI","yeaY",1,0,0,0
"yeiI","ydjF",1,1,0,1
"yeiI","ynjH",1,1,0,1
"yeiI","rplT",1,0,0,0
"yeiI","pheS",1,0,0,0
"yeiI","sodC",1,0,0,0
"yeiI","malI",1,1,0,1
"yeiI","ydgU",1,1,0,1
"yeiI","pqqL",1,1,0,1
"yeiI","fdnI",1,1,1,1
"yeiI","tehA",1,0,0,0
"yeiI","ydbJ",1,1,0,1
"yeiE","lysP",1,1,1,1
"yeiE","yehE",1,0,0,0
"yeiE","thiM",1,1,0,1
"yeiE","yafE",1,1,0,1
"yeiE","rfbB",1,1,0,1
"yeiE","rfbD",1,1,0,1
"yeiE","hisI",1,1,0,1
"yeiE","hisF",1,1,0,1
"yeiE","sbcB",1,1,0,1
"yeiE","yeeS",1,1,1,1
"yeiE","yodB",1,1,0,1
"yeiE","rseX",1,1,0,1
"yeiE","yedR",1,1,0,1
"yeiE","yecS",1,1,0,1
"yeiE","yebA",1,1,0,1
"yeiE","pabB",1,1,0,1
"yeiE","topB",1,0,0,0
"yeiE","rpmI",1,1,0,1
"yeiE","ydhQ",1,1,0,1
"yeiE","frr",1,0,0,0
"yeiE","manA",1,1,1,1
"yeiE","fumC",1,1,0,1
"yeiE","ydgD",1,1,0,1
"yeiE","flxA",1,1,0,1
"yeiE","ydfV",1,1,0,1
"yeiE","relB",1,0,0,0
"yeiE","uxaB",1,0,0,0
"yeiE","yddW",1,0,0,0
"yeiE","maeA",1,1,0,1
"yeiE","ydcO",1,1,0,1
"yeiE","sokB",1,0,0,0
"galS","mglA",1,1,0,1
"galS","mglC",1,1,0,1
"galS","yeiA",1,1,1,1
"galS","yeiT",1,0,0,0
"galS","yeiS",1,1,0,1
"galS","sanA",1,1,1,1
"galS","cdd",1,1,1,1
"galS","asmA",1,1,0,1
"galS","yegH",1,1,0,1
"galS","wza",1,1,0,1
"galS","glf",1,1,0,1
"galS","rfc",1,0,0,0
"galS","isrC",1,1,0,1
"galS","yodA",1,1,0,1
"galS","yedV",1,1,0,1
"galS","hchA",1,1,0,1
"galS","nhaR",1,1,0,1
"galS","yedQ",1,0,0,0
"galS","fliD",1,1,0,1
"galS","fliY",1,1,0,1
"galS","otsB",1,1,0,1
"galS","uspC",1,0,0,0
"galS","cutC",1,1,0,1
"galS","yebB",1,0,0,0
"galS","zwf",1,1,0,1
"galS","mgrB",1,0,0,0
"galS","rrmA",1,0,0,0
"galS","yaeR",1,1,0,1
"galS","yeaW",1,1,0,1
"galS","yeaV",1,0,0,0
"galS","yeaG",1,1,0,1
"galS","gdhA",1,1,0,1
"galS","ydjN",1,1,0,1
"galS","arpB",1,1,0,1
"galS","rplT",1,0,0,0
"galS","pps",1,1,0,1
"galS","ydhI",1,1,0,1
"galS","uidA",1,0,0,0
"galS","uidB",1,1,0,1
"galS","uidC",1,1,0,1
"galS","ydgA",1,1,0,1
"galS","ynfE",1,1,0,1
"galS","yadS",1,1,0,1
"galS","pqqL",1,0,0,0
"galS","fdnI",1,0,0,0
"galS","ydcX",1,1,0,1
"galS","ydbL",1,1,0,1
"galS","ldhA",1,1,0,1
"mlrA","yehU",1,1,1,1
"mlrA","dnaQ",1,1,0,1
"mlrA","yegS",1,1,0,1
"mlrA","ogrK",1,0,0,0
"mlrA","wza",1,1,0,1
"mlrA","gloB",1,0,0,0
"mlrA","wzb",1,1,0,1
"mlrA","wzc",1,1,0,1
"mlrA","wcaC",1,1,0,1
"mlrA","gmd",1,1,1,1
"mlrA","wzxC",1,1,0,1
"mlrA","hisH",1,1,0,1
"mlrA","dkgB",1,1,1,1
"mlrA","yeeA",1,1,0,1
"mlrA","yedW",1,1,0,1
"mlrA","yedS",1,1,0,1
"mlrA","yedI",1,1,0,1
"mlrA","yedL",1,1,0,1
"mlrA","fliZ",1,1,1,1
"mlrA","uvrY",1,1,0,1
"mlrA","tap",1,1,1,1
"mlrA","cheB",1,0,0,0
"mlrA","argS",1,1,0,1
"mlrA","yobD",1,0,0,0
"mlrA","yoaD",1,0,0,0
"mlrA","yoaB",1,0,0,0
"mlrA","yeaM",1,0,0,0
"mlrA","yeaL",1,1,0,1
"mlrA","yeaK",1,1,0,1
"mlrA","ynjF",1,1,0,1
"mlrA","ynjC",1,1,0,1
"mlrA","ydjN",1,0,0,0
"mlrA","skp",1,0,0,0
"mlrA","rplT",1,1,0,1
"mlrA","pheT",1,1,0,1
"mlrA","ihfA",1,1,0,1
"mlrA","ydiB",1,1,0,1
"mlrA","ydhW",1,1,0,1
"mlrA","pyrH",1,1,0,1
"mlrA","map",1,1,0,1
"mlrA","rstB",1,1,0,1
"mlrA","fhuC",1,0,0,0
"mlrA","tehA",1,1,0,1
"mlrA","rimL",1,1,0,1
"mlrA","mdoD",1,0,0,0
"mlrA","hrpB",1,1,0,1
"mlrA","yadB",1,1,0,1
"yehT","yehL",1,1,0,1
"yehT","yehK",1,1,1,1
"yehT","thiD",1,1,0,1
"yehT","yegX",1,1,1,1
"yehT","dnaQ",1,0,0,0
"yehT","ryeC",1,0,0,0
"yehT","yegL",1,0,0,0
"yehT","yegK",1,1,0,1
"yehT","yafS",1,0,0,0
"yehT","alkA",1,1,0,1
"yehT","wcaB",1,1,1,1
"yehT","mltD",1,1,0,1
"yehT","rfbX",1,1,0,1
"yehT","rfc",1,1,0,1
"yehT","yeeX",1,0,0,0
"yehT","sdiA",1,1,0,1
"yehT","yecF",1,1,0,1
"yehT","uspC",1,1,1,1
"yehT","flhD",1,0,0,0
"yehT","flhC",1,1,0,1
"yehT","yecE",1,0,0,0
"yehT","aspS",1,0,0,0
"yehT","yebC",1,1,0,1
"yehT","nlpE",1,0,0,0
"yehT","yebB",1,1,0,1
"yehT","znuB",1,1,0,1
"yehT","znuC",1,1,0,1
"yehT","znuA",1,1,0,1
"yehT","lpxM",1,1,0,1
"yehT","yebE",1,1,0,1
"yehT","ptrB",1,1,0,1
"yehT","exoX",1,1,0,1
"yehT","yaeQ",1,1,0,1
"yehT","yobB",1,0,0,0
"yehT","yebY",1,1,0,1
"yehT","yaeP",1,1,0,1
"yehT","prc",1,1,1,1
"yehT","rof",1,0,0,0
"yehT","mgrB",1,1,0,1
"yehT","yebO",1,1,0,1
"yehT","rrmA",1,1,0,1
"yehT","yebN",1,1,0,1
"yehT","yoaC",1,1,0,1
"yehT","yaeR",1,1,0,1
"yehT","yeaL",1,1,0,1
"yehT","accA",1,1,0,1
"yehT","ynjE",1,0,0,0
"yehT","ydjN",1,1,0,1
"yehT","rplT",1,1,0,1
"yehT","ydhY",1,0,0,0
"yehT","ydhX",1,0,0,0
"yehT","mdtK",1,1,0,1
"yehT","sodC",1,1,1,1
"yehT","ydhK",1,1,1,1
"yehT","ydhJ",1,1,0,1
"yehT","rstA",1,1,0,1
"yehT","ynfE",1,1,1,1
"yehT","ynfC",1,1,0,1
"yehT","intQ",1,1,0,1
"yehT","yadS",1,0,0,0
"yehT","yddL",1,1,0,1
"yehT","yncA",1,1,0,1
"yehT","yncN",1,1,0,1
"yehT","yncJ",1,0,0,0
"yehT","paaH",1,0,0,0
"yehT","paaG",1,1,0,1
"yehT","dksA",1,1,0,1
"yehT","paaD",1,1,0,1
"yehT","paaC",1,1,0,1
"yehT","ynbE",1,0,0,0
"rcnR","thiD",1,0,0,0
"rcnR","yegW",1,1,0,1
"rcnR","baeS",1,1,0,1
"rcnR","yegJ",1,0,0,0
"rcnR","alkA",1,0,0,0
"rcnR","yafD",1,1,0,1
"rcnR","cld",1,1,0,1
"rcnR","hisH",1,1,0,1
"rcnR","yeeX",1,1,0,1
"rcnR","cobU",1,0,0,0
"rcnR","nac",1,0,0,0
"rcnR","shiA",1,0,0,0
"rcnR","fliK",1,1,0,1
"rcnR","cysT",1,0,0,0
"rcnR","yecH",1,1,0,1
"rcnR","aspS",1,1,0,1
"rcnR","znuC",1,0,0,0
"rcnR","pykA",1,1,0,1
"rcnR","ryeB",1,0,0,0
"rcnR","yaeP",1,1,0,1
"rcnR","htpX",1,1,0,1
"rcnR","yebQ",1,0,0,0
"rcnR","kdgR",1,0,0,0
"rcnR","rof",1,1,0,1
"rcnR","nudL",1,1,0,1
"rcnR","yoaG",1,1,0,1
"rcnR","thrS",1,1,0,1
"rcnR","grxD",1,1,0,1
"rcnR","pdxY",1,0,0,0
"rcnR","rstB",1,1,0,1
"rcnR","ynfC",1,1,0,1
"rcnR","ddpA",1,1,0,1
"rcnR","yddL",1,1,0,1
"rcnR","yncK",1,1,0,1
"yegW","gatY",1,0,0,0
"yegW","gatZ",1,1,0,1
"yegW","yegS",1,1,0,1
"yegW","ogrK",1,1,1,1
"yegW","baeS",1,1,1,1
"yegW","mdtC",1,1,0,1
"yegW","mdtB",1,1,0,1
"yegW","fcl",1,1,1,1
"yegW","wcaI",1,1,0,1
"yegW","wcaL",1,1,0,1
"yegW","rfbB",1,1,0,1
"yegW","yafD",1,1,1,1
"yegW","wbbL",1,1,0,1
"yegW","cld",1,1,0,1
"yegW","hisI",1,0,0,0
"yegW","hisH",1,1,0,1
"yegW","yeeX",1,0,0,0
"yegW","yeeH",1,1,0,1
"yegW","cobU",1,1,0,1
"yegW","cobT",1,0,0,0
"yegW","erfK",1,1,0,1
"yegW","nac",1,1,1,1
"yegW","shiA",1,1,0,1
"yegW","yedS",1,1,1,1
"yegW","yedJ",1,1,0,1
"yegW","yecS",1,1,0,1
"yegW","yecC",1,1,0,1
"yegW","cysT",1,1,1,1
"yegW","yecH",1,1,0,1
"yegW","yaeB",1,1,0,1
"yegW","cheW",1,0,0,0
"yegW","tap",1,1,0,1
"yegW","pykA",1,1,0,1
"yegW","edd",1,1,0,1
"yegW","ryeB",1,1,1,1
"yegW","htpX",1,1,1,1
"yegW","yebQ",1,1,0,1
"yegW","yobD",1,1,1,1
"yegW","nudL",1,1,0,1
"yegW","pabB",1,1,0,1
"yegW","yoaH",1,1,0,1
"yegW","yoaB",1,1,0,1
"yegW","yeaU",1,1,1,1
"yegW","leuE",1,1,0,1
"yegW","yoaG",1,1,0,1
"yegW","yeaQ",1,1,0,1
"yegW","yeaP",1,0,0,0
"yegW","yeaK",1,1,0,1
"yegW","yeaJ",1,1,0,1
"yegW","ydjE",1,0,0,0
"yegW","pncA",1,1,0,1
"yegW","ydjA",1,1,0,1
"yegW","ydiY",1,1,0,1
"yegW","thrS",1,1,0,1
"yegW","skp",1,1,0,1
"yegW","pheT",1,1,0,1
"yegW","ihfA",1,0,0,0
"yegW","btuE",1,1,0,1
"yegW","ydhV",1,1,0,1
"yegW","ydhW",1,1,0,1
"yegW","ydhS",1,1,0,1
"yegW","valV",1,0,0,0
"yegW","purR",1,1,0,1
"yegW","ydhP",1,1,0,1
"yegW","ydhO",1,1,0,1
"yegW","grxD",1,1,0,1
"yegW","nemA",1,1,0,1
"yegW","pyrH",1,1,0,1
"yegW","ydhM",1,1,0,1
"yegW","ydhF",1,1,0,1
"yegW","anmK",1,1,0,1
"yegW","ydhA",1,1,1,1
"yegW","pdxH",1,1,0,1
"yegW","tyrS",1,1,0,1
"yegW","pdxY",1,1,1,1
"yegW","gst",1,1,0,1
"yegW","cnu",1,1,0,1
"yegW","blr",1,0,0,0
"yegW","ydgJ",1,0,0,0
"yegW","tus",1,1,0,1
"yegW","ynfB",1,1,0,1
"yegW","ynfA",1,0,0,0
"yegW","yaeI",1,1,0,1
"yegW","ydfD",1,0,0,0
"yegW","mokC",1,1,0,1
"yegW","ydfA",1,1,1,1
"yegW","dicA",1,1,0,1
"yegW","dicC",1,1,0,1
"yegW","ydfW",1,1,1,1
"yegW","flxA",1,1,0,1
"yegW","ydfV",1,1,0,1
"yegW","relB",1,1,0,1
"yegW","lsrF",1,0,0,0
"yegW","yadS",1,0,0,0
"yegW","hipA",1,1,0,1
"yegW","ydeT",1,1,0,1
"yegW","ydeS",1,1,0,1
"yegW","clcA",1,1,0,1
"yegW","yddW",1,1,0,1
"yegW","yddV",1,0,0,0
"yegW","ddpX",1,1,0,1
"yegW","yddL",1,1,1,1
"yegW","fhuC",1,1,0,1
"yegW","yncD",1,1,1,1
"yegW","yncC",1,1,0,1
"yegW","yncK",1,0,0,0
"yegW","rimL",1,1,0,1
"yegW","hrpB",1,0,0,0
"yegW","mokB",1,1,0,1
"ogrK","baeS",1,1,0,1
"ogrK","mdtC",1,1,1,1
"ogrK","mdtB",1,1,0,1
"ogrK","yegJ",1,0,0,0
"ogrK","fcl",1,1,1,1
"ogrK","wzxC",1,0,0,0
"ogrK","wcaL",1,0,0,0
"ogrK","yafD",1,1,0,1
"ogrK","cld",1,1,0,1
"ogrK","hisI",1,1,0,1
"ogrK","hisH",1,0,0,0
"ogrK","dkgB",1,0,0,0
"ogrK","yoeA",1,1,0,1
"ogrK","yeeH",1,1,0,1
"ogrK","cobU",1,1,1,1
"ogrK","cobT",1,1,0,1
"ogrK","erfK",1,1,1,1
"ogrK","nac",1,1,1,1
"ogrK","yedS",1,1,0,1
"ogrK","yedJ",1,1,0,1
"ogrK","yecC",1,1,1,1
"ogrK","cysT",1,1,0,1
"ogrK","yecH",1,0,0,0
"ogrK","ftnA",1,1,0,1
"ogrK","otsA",1,1,0,1
"ogrK","yaeB",1,0,0,0
"ogrK","tap",1,1,0,1
"ogrK","torZ",1,1,0,1
"ogrK","cmoB",1,1,0,1
"ogrK","aspS",1,0,0,0
"ogrK","znuC",1,1,0,1
"ogrK","edd",1,1,1,1
"ogrK","holE",1,1,1,1
"ogrK","ryeB",1,1,0,1
"ogrK","yaeP",1,0,0,0
"ogrK","htpX",1,1,1,1
"ogrK","yebQ",1,1,0,1
"ogrK","yobD",1,1,0,1
"ogrK","pabB",1,1,0,1
"ogrK","yoaH",1,1,0,1
"ogrK","yoaB",1,0,0,0
"ogrK","leuE",1,0,0,0
"ogrK","yoaG",1,1,1,1
"ogrK","yeaQ",1,1,1,1
"ogrK","yeaP",1,0,0,0
"ogrK","yeaK",1,0,0,0
"ogrK","pncA",1,1,0,1
"ogrK","astA",1,0,0,0
"ogrK","astD",1,1,0,1
"ogrK","ydjN",1,1,0,1
"ogrK","pfkB",1,1,0,1
"ogrK","ydiY",1,1,0,1
"ogrK","thrS",1,1,0,1
"ogrK","skp",1,1,0,1
"ogrK","rplT",1,0,0,0
"ogrK","pheT",1,1,0,1
"ogrK","nlpC",1,1,0,1
"ogrK","rydB",1,0,0,0
"ogrK","sufE",1,1,0,1
"ogrK","pykF",1,1,0,1
"ogrK","ydhV",1,1,0,1
"ogrK","ydhW",1,1,1,1
"ogrK","purR",1,1,1,1
"ogrK","ydhP",1,1,0,1
"ogrK","rnt",1,1,0,1
"ogrK","nemA",1,1,1,1
"ogrK","pyrH",1,1,1,1
"ogrK","ydhM",1,1,1,1
"ogrK","ydhF",1,1,1,1
"ogrK","ydhA",1,1,1,1
"ogrK","pdxH",1,1,1,1
"ogrK","pdxY",1,1,1,1
"ogrK","gst",1,1,0,1
"ogrK","map",1,1,0,1
"ogrK","rstB",1,0,0,0
"ogrK","mdtI",1,0,0,0
"ogrK","ynfA",1,1,0,1
"ogrK","yaeI",1,1,0,1
"ogrK","ydfA",1,1,0,1
"ogrK","dicA",1,1,1,1
"ogrK","dicC",1,1,0,1
"ogrK","ydfW",1,1,0,1
"ogrK","relB",1,1,0,1
"ogrK","hipA",1,1,0,1
"ogrK","clcA",1,1,0,1
"ogrK","yddL",1,1,0,1
"ogrK","fhuC",1,1,0,1
"ogrK","yncD",1,1,0,1
"ogrK","ydcZ",1,1,0,1
"ogrK","ydcV",1,1,1,1
"ogrK","ydcU",1,1,0,1
"ogrK","ydcT",1,0,0,0
"ogrK","rimL",1,1,0,1
"ogrK","mdoD",1,1,0,1
"ogrK","ydcJ",1,1,0,1
"ogrK","trg",1,0,0,0
"baeR","yeeU",1,1,0,1
"baeR","isrC",1,0,0,0
"baeR","yedI",1,1,0,1
"baeR","fliG",1,1,0,1
"baeR","fliC",1,1,0,1
"baeR","fliZ",1,1,0,1
"baeR","sdiA",1,1,0,1
